,time,latitude,longitude,depth,mag
3545,2016-05-23T15:17:42.600Z,31.1759,129.2631,15.47,4.8
3546,2016-05-23T16:42:57.650Z,35.5861,140.2991,50.38,4.5
3547,2016-05-23T22:08:57.350Z,31.8147,140.6047,37.48,4.3
3548,2016-05-24T09:48:03.510Z,40.1302,141.9534,35.0,4.6
3549,2016-05-24T11:56:41.610Z,30.5901,132.7275,10.0,4.4
3550,2016-05-24T18:00:54.300Z,38.6112,142.0328,50.05,4.1
3551,2016-05-25T01:03:39.810Z,35.1267,141.5199,28.44,4.5
3552,2016-05-25T05:22:47.020Z,41.0398,142.2019,54.89,4.9
3553,2016-05-25T20:30:27.840Z,39.5177,144.828,29.4,4.3
3554,2016-05-26T20:07:51.690Z,41.1621,142.9061,50.51,4.5
3555,2016-05-27T12:07:53.930Z,34.7327,140.819,35.0,4.5
3556,2016-05-28T09:01:26.450Z,33.7551,139.7363,150.18,4.6
3557,2016-05-28T09:10:32.620Z,36.5445,140.568,49.99,4.4
3558,2016-05-29T00:24:42.800Z,41.0733,140.1425,167.33,4.3
3559,2016-05-29T05:22:09.650Z,35.0311,142.3022,10.0,4.5
3560,2016-05-30T21:57:45.310Z,36.6497,138.747,153.03,4.2
3561,2016-05-31T10:49:35.470Z,31.7816,132.5685,10.0,4.4
3562,2016-05-31T23:56:47.000Z,37.2645,137.0125,264.75,4.2
3563,2016-04-01T02:39:08.050Z,33.3807,136.3901,14.0,5.9
3564,2016-04-01T13:22:58.280Z,41.6801,140.6599,128.6,4.2
3565,2016-04-02T04:28:24.180Z,41.6183,145.6047,35.53,4.2
3566,2016-04-03T12:19:44.960Z,36.525,142.474,28.56,4.5
3567,2016-04-03T15:34:23.860Z,36.5503,142.5338,10.0,4.7
3568,2016-04-04T10:32:36.950Z,39.8357,141.9479,58.07,4.3
3569,2016-04-04T23:25:23.160Z,44.5086,138.1518,276.72,4.3
3570,2016-04-06T06:31:49.770Z,39.1548,144.2494,27.32,4.5
3571,2016-04-06T06:35:45.380Z,39.1978,144.2192,29.33,4.2
3572,2016-04-07T18:26:28.760Z,37.2439,142.4102,16.71,4.1
3573,2016-04-09T00:09:26.020Z,31.0741,141.6754,48.09,4.6
3574,2016-04-09T00:22:13.690Z,38.5866,147.5573,10.0,4.7
3575,2016-04-10T03:19:30.070Z,41.269,133.1773,478.82,4.1
3576,2016-04-10T08:48:27.030Z,31.9464,142.3384,10.0,4.5
3577,2016-04-10T14:32:42.820Z,36.0124,139.9229,41.05,4.0
3578,2016-04-11T10:23:47.630Z,32.1192,141.7638,27.34,4.7
3579,2016-04-12T00:02:45.450Z,38.9304,142.5858,29.98,4.3
3580,2016-04-13T02:36:23.130Z,36.087,140.1484,66.12,4.3
3581,2016-04-13T04:46:39.390Z,37.1127,141.9738,23.22,4.6
3582,2016-04-13T16:24:17.530Z,35.2423,140.3276,44.05,4.4
3583,2016-04-14T03:26:23.480Z,41.8042,143.2916,43.09,4.4
3584,2016-04-14T11:58:19.470Z,35.6247,139.6459,47.07,4.6
3585,2016-04-14T12:26:35.730Z,32.788,130.7042,9.0,6.2
3586,2016-04-14T12:42:24.870Z,32.5394,130.6376,10.0,4.7
3587,2016-04-14T13:06:53.440Z,32.8259,130.6901,10.0,4.4
3588,2016-04-14T13:07:35.490Z,32.7429,130.8235,10.0,5.4
3589,2016-04-14T13:22:19.040Z,32.6649,130.687,10.0,4.8
3590,2016-04-14T13:38:43.590Z,32.6823,130.7151,10.0,4.8
3591,2016-04-14T13:43:15.870Z,32.7076,130.6892,10.0,4.5
3592,2016-04-14T14:28:13.360Z,32.7911,130.728,10.0,4.4
3593,2016-04-14T14:29:57.880Z,32.7574,130.8119,10.0,4.5
3594,2016-04-14T14:43:41.580Z,32.7805,130.7516,10.0,4.9
3595,2016-04-14T15:03:47.240Z,32.6973,130.7204,8.0,6.0
3596,2016-04-14T15:06:22.190Z,32.716,130.6904,10.0,5.3
3597,2016-04-14T15:25:39.860Z,34.1568,138.2967,267.53,4.5
3598,2016-04-14T15:34:17.430Z,32.7017,130.7679,10.0,4.7
3599,2016-04-14T15:50:31.400Z,32.7422,130.7298,10.0,4.5
3600,2016-04-14T16:53:02.170Z,32.6909,130.7685,10.68,4.6
3601,2016-04-14T17:14:36.340Z,32.7113,130.6768,10.0,4.5
3602,2016-04-14T18:29:20.780Z,36.2105,141.7041,35.59,4.6
3603,2016-04-14T20:10:37.370Z,32.7456,130.7048,10.0,4.7
3604,2016-04-14T22:29:56.820Z,32.8511,130.7839,10.0,4.6
3605,2016-04-14T22:46:53.490Z,32.7627,130.7115,10.0,4.5
3606,2016-04-15T04:50:01.860Z,32.8197,130.6781,10.0,4.2
3607,2016-04-15T06:27:52.420Z,32.8657,130.7484,5.97,4.4
3608,2016-04-15T16:25:06.220Z,32.7906,130.7543,10.0,7.0
3609,2016-04-15T16:30:46.470Z,32.8598,131.8011,10.0,5.1
3610,2016-04-15T16:33:20.400Z,32.7665,130.8229,10.0,5.3
3611,2016-04-15T16:38:21.450Z,32.6729,130.7928,10.0,4.8
3612,2016-04-15T16:43:07.560Z,32.6976,130.8055,10.0,5.2
3613,2016-04-15T16:44:06.860Z,32.7091,130.7194,10.0,5.3
3614,2016-04-15T16:45:56.680Z,32.9241,130.8091,10.0,5.7
3615,2016-04-15T16:56:13.930Z,32.7568,130.7758,10.0,4.1
3616,2016-04-15T17:04:11.230Z,32.7415,130.7325,9.24,4.6
3617,2016-04-15T17:13:03.450Z,33.0573,131.183,6.6,4.2
3618,2016-04-15T17:49:18.090Z,33.209,131.3317,10.0,4.5
3619,2016-04-15T18:01:04.320Z,39.781,141.7986,57.81,4.7
3620,2016-04-15T18:03:10.940Z,32.9196,131.0212,4.35,5.4
3621,2016-04-15T18:09:30.410Z,32.9206,131.0717,10.0,4.3
3622,2016-04-15T18:10:20.890Z,32.9867,130.9788,10.0,4.2
3623,2016-04-15T18:16:42.610Z,33.0883,130.8645,18.99,4.5
3624,2016-04-15T18:20:49.930Z,33.0919,131.0131,19.81,4.5
3625,2016-04-15T18:26:52.920Z,32.8609,130.9151,10.0,4.4
3626,2016-04-15T18:55:53.500Z,33.0051,131.1569,13.22,5.5
3627,2016-04-15T19:01:58.950Z,33.0808,131.1656,10.0,4.6
3628,2016-04-15T19:05:49.150Z,32.7884,130.7323,8.78,4.5
3629,2016-04-15T19:18:15.750Z,32.9223,130.9738,7.59,4.4
3630,2016-04-15T19:24:27.770Z,32.9695,130.9231,13.19,4.6
3631,2016-04-15T19:51:24.040Z,32.7106,130.7408,4.05,4.7
3632,2016-04-15T20:34:13.850Z,32.5936,130.5146,10.0,4.5
3633,2016-04-15T21:31:03.890Z,32.8671,131.1369,10.95,4.3
3634,2016-04-15T21:40:01.520Z,32.9476,130.9111,10.0,4.5
3635,2016-04-15T22:11:40.270Z,33.2528,131.3738,10.0,5.1
3636,2016-04-15T22:23:55.040Z,32.7537,130.7439,10.0,4.6
3637,2016-04-15T22:42:33.640Z,32.788,130.6451,10.0,4.1
3638,2016-04-15T23:08:51.490Z,32.8526,130.7623,10.0,4.6
3639,2016-04-15T23:20:42.030Z,32.6489,130.6516,10.0,4.5
3640,2016-04-16T00:16:29.290Z,32.5586,130.574,10.0,4.3
3641,2016-04-16T00:48:32.810Z,32.8404,130.7768,9.07,5.2
3642,2016-04-16T01:38:53.880Z,32.5367,130.4824,8.12,4.3
3643,2016-04-16T02:02:51.200Z,32.7316,130.6831,5.69,4.8
3644,2016-04-16T05:03:57.930Z,32.9995,131.1284,9.24,4.6
3645,2016-04-16T05:27:05.580Z,32.6704,130.6829,10.0,4.6
3646,2016-04-16T07:02:01.850Z,32.7232,130.6626,9.12,5.1
3647,2016-04-16T08:40:20.280Z,32.7657,130.5546,3.34,4.7
3648,2016-04-16T12:05:06.020Z,32.733,130.6863,9.9,4.5
3649,2016-04-16T13:05:58.860Z,32.8815,130.7501,10.0,4.5
3650,2016-04-16T15:14:52.990Z,32.9386,130.9457,10.0,4.7
3651,2016-04-16T18:30:22.760Z,33.0139,131.0501,15.88,4.2
3652,2016-04-16T19:46:49.290Z,32.6555,130.677,4.51,4.6
3653,2016-04-16T20:28:35.810Z,42.7898,141.9678,113.07,4.2
3654,2016-04-17T04:14:00.500Z,32.9642,130.9656,10.0,4.3
3655,2016-04-17T10:23:41.130Z,32.6991,130.5764,3.47,4.7
3656,2016-04-17T11:34:41.420Z,35.8164,140.2192,60.15,4.4
3657,2016-04-17T23:24:18.510Z,37.0351,141.299,44.33,4.4
3658,2016-04-17T23:35:43.590Z,32.8492,130.7121,10.0,4.6
3659,2016-04-18T08:02:00.980Z,32.93,131.3657,27.67,4.1
3660,2016-04-18T11:42:00.220Z,33.0143,131.0991,10.46,5.5
3661,2016-04-18T12:18:25.280Z,32.6833,130.5909,4.51,4.4
3662,2016-04-18T20:32:45.900Z,42.1608,142.9119,60.61,4.4
3663,2016-04-18T21:20:02.470Z,33.0045,131.0887,10.0,4.3
3664,2016-04-19T02:02:38.550Z,33.4868,138.9519,247.37,4.4
3665,2016-04-19T03:52:13.670Z,32.762,130.6892,7.03,4.5
3666,2016-04-19T07:23:15.040Z,30.8067,138.6444,375.43,4.5
3667,2016-04-19T08:52:14.800Z,32.5574,130.6136,5.4,5.3
3668,2016-04-19T10:05:36.670Z,35.6595,140.7232,36.02,4.2
3669,2016-04-19T11:47:04.690Z,32.6339,130.5398,10.0,4.8
3670,2016-04-19T18:38:57.540Z,32.485,130.6729,6.76,4.1
3671,2016-04-19T20:53:04.020Z,36.6754,140.7804,81.35,4.5
3672,2016-04-20T04:07:04.890Z,38.5163,142.0294,64.31,4.4
3673,2016-04-20T05:27:45.400Z,33.2429,131.4164,14.16,4.4
3674,2016-04-20T07:01:29.480Z,32.8081,130.6893,8.61,4.4
3675,2016-04-20T12:19:43.950Z,37.8013,141.6216,33.11,5.9
3676,2016-04-20T16:39:57.530Z,30.6982,132.558,33.31,4.5
3677,2016-04-20T20:16:52.830Z,33.2495,131.4328,8.02,4.5
3678,2016-04-21T14:20:36.040Z,33.4717,134.4206,10.0,4.3
3679,2016-04-22T01:23:35.600Z,30.0524,139.7062,180.94,4.1
3680,2016-04-22T05:28:25.100Z,40.5462,144.6922,29.25,4.5
3681,2016-04-24T07:52:01.540Z,32.9794,131.052,10.0,4.3
3682,2016-04-24T15:44:08.020Z,32.7396,130.5321,4.3,4.4
3683,2016-04-24T21:51:23.110Z,38.913,142.0351,40.63,4.5
3684,2016-04-25T01:00:26.250Z,35.1674,137.5158,45.5,4.4
3685,2016-04-25T16:15:42.930Z,45.0125,147.271,157.18,4.1
3686,2016-04-26T10:21:47.490Z,39.637,141.9826,49.74,4.2
3687,2016-04-26T14:41:10.600Z,33.6559,141.8052,10.2,4.2
3688,2016-04-26T14:53:25.930Z,33.1995,140.5908,87.47,4.5
3689,2016-04-26T15:01:24.830Z,38.2124,141.6444,43.98,5.0
3690,2016-04-26T16:59:47.380Z,30.2621,131.112,32.63,4.3
3691,2016-04-26T19:33:27.030Z,37.9217,143.0231,6.68,4.6
3692,2016-04-26T22:39:38.630Z,43.0721,145.8652,68.74,4.7
3693,2016-04-28T06:30:52.390Z,32.7625,130.4733,10.0,4.9
3694,2016-04-28T07:12:18.920Z,41.1235,142.8263,42.76,4.5
3695,2016-04-28T21:50:41.990Z,32.762,130.6075,10.0,4.4
3696,2016-04-29T06:09:35.880Z,33.2523,131.2868,2.35,4.2
3697,2016-04-29T20:10:12.710Z,33.1143,140.4294,64.65,4.6
3698,2016-04-29T21:29:30.420Z,37.6322,135.5023,360.17,4.0
3699,2016-04-30T19:02:53.770Z,30.8916,138.6821,377.83,4.0
3700,2016-03-01T00:13:45.220Z,37.561,141.8478,54.52,4.4
3701,2016-03-03T07:11:16.090Z,31.7483,131.4272,55.49,5.3
3702,2016-03-03T11:09:18.710Z,35.7552,141.137,39.6,4.3
3703,2016-03-04T14:15:29.150Z,42.456,142.831,109.66,4.2
3704,2016-03-04T17:04:12.290Z,42.2258,139.546,199.3,4.0
3705,2016-03-05T00:33:21.930Z,41.6536,144.2304,14.06,5.1
3706,2016-03-05T00:39:43.130Z,32.4741,137.6361,406.35,4.0
3707,2016-03-05T04:40:50.460Z,38.816,142.4204,33.87,4.2
3708,2016-03-06T09:08:23.410Z,36.7073,141.7336,31.36,4.5
3709,2016-03-07T00:56:14.050Z,44.0132,145.4036,168.3,4.4
3710,2016-03-07T02:40:25.600Z,31.0281,141.0074,54.72,4.5
3711,2016-03-07T07:37:02.000Z,40.178,142.3892,35.0,4.8
3712,2016-03-10T13:46:56.130Z,35.7467,140.7487,43.57,4.4
3713,2016-03-12T00:24:08.440Z,32.1842,141.8631,31.5,4.6
3714,2016-03-13T02:07:37.420Z,42.0204,142.5316,58.47,4.6
3715,2016-03-13T08:44:10.620Z,38.1642,141.6788,46.62,4.3
3716,2016-03-13T23:09:06.540Z,43.2268,146.7219,62.84,4.2
3717,2016-03-14T20:31:37.180Z,43.0144,143.413,119.33,4.4
3718,2016-03-15T05:05:23.890Z,39.4546,143.3736,13.31,4.8
3719,2016-03-16T00:24:53.370Z,39.5343,143.2098,23.48,4.8
3720,2016-03-16T04:09:25.480Z,39.5418,143.118,36.9,4.3
3721,2016-03-16T05:23:11.900Z,39.765,142.8492,35.44,4.0
3722,2016-03-16T06:02:35.000Z,39.5525,143.1622,34.01,4.3
3723,2016-03-16T07:28:09.300Z,39.5201,143.3775,30.27,4.3
3724,2016-03-16T16:15:15.330Z,41.0237,141.924,59.02,4.5
3725,2016-03-17T18:59:22.650Z,39.4698,142.2424,51.42,4.7
3726,2016-03-19T12:58:40.940Z,36.7374,141.252,45.74,4.2
3727,2016-03-20T07:01:40.180Z,36.0172,139.4202,94.48,4.2
3728,2016-03-20T07:46:23.730Z,31.0208,141.4019,72.76,4.5
3729,2016-03-20T23:03:06.960Z,37.5763,140.631,90.22,4.5
3730,2016-03-21T00:11:39.760Z,43.7679,147.2155,50.03,4.9
3731,2016-03-21T05:02:43.310Z,32.916,138.7603,10.0,4.2
3732,2016-03-21T06:14:38.750Z,43.3637,147.2738,43.03,4.3
3733,2016-03-22T05:34:22.030Z,36.8213,140.6071,10.0,4.8
3734,2016-03-23T09:13:15.340Z,31.4343,142.3189,10.0,4.5
3735,2016-03-23T09:18:28.420Z,31.4978,142.2372,10.0,4.2
3736,2016-03-24T07:57:38.060Z,43.3095,145.4071,98.83,4.7
3737,2016-03-25T10:20:47.490Z,34.4452,135.9608,375.7,4.2
3738,2016-03-25T14:55:19.780Z,36.7583,141.1779,37.81,4.5
3739,2016-03-25T21:43:04.420Z,31.5235,140.0249,55.93,4.7
3740,2016-03-26T05:58:58.870Z,33.6012,141.6464,36.22,4.6
3741,2016-03-26T13:33:28.200Z,36.0128,139.925,43.4,4.2
3742,2016-03-27T07:35:47.360Z,33.5331,141.118,47.67,4.5
3743,2016-03-28T02:57:44.770Z,37.2783,141.9941,30.13,4.4
3744,2016-03-28T21:17:04.780Z,43.6619,139.1786,30.26,4.2
3745,2016-03-29T16:55:27.710Z,42.2543,142.9145,59.66,4.2
3746,2016-03-30T05:09:58.960Z,42.9194,144.6956,54.16,4.8
3747,2016-03-31T02:48:26.910Z,36.194,140.0777,57.67,4.5
3748,2016-03-31T05:54:31.260Z,35.3132,135.5571,364.19,4.1
3749,2016-03-31T12:38:14.730Z,33.4853,141.8128,10.0,4.7
3750,2016-02-02T05:31:47.770Z,39.7102,142.9463,12.23,5.3
3751,2016-02-03T12:28:42.110Z,36.4034,137.7014,10.0,4.2
3752,2016-02-03T15:35:58.420Z,41.8902,142.2881,67.34,4.3
3753,2016-02-03T17:59:40.830Z,36.8951,141.1963,10.0,4.7
3754,2016-02-04T22:41:47.550Z,35.5381,139.6726,29.31,4.3
3755,2016-02-05T07:02:19.470Z,36.3763,139.1204,140.31,4.6
3756,2016-02-05T14:54:27.640Z,42.1411,137.5124,278.92,4.0
3757,2016-02-05T16:01:58.840Z,33.2803,140.0072,108.86,4.5
3758,2016-02-05T21:22:52.630Z,36.702,139.4919,112.54,4.4
3759,2016-02-05T23:16:45.170Z,38.2787,141.7152,45.34,4.5
3760,2016-02-06T17:29:42.140Z,42.6407,140.9792,145.06,4.3
3761,2016-02-06T20:04:17.270Z,31.0624,139.8351,136.07,4.2
3762,2016-02-07T01:09:48.700Z,36.7648,140.5468,4.9,4.6
3763,2016-02-07T10:26:57.720Z,36.0156,139.9667,51.42,4.6
3764,2016-02-08T16:54:28.100Z,38.1372,142.0012,45.66,4.4
3765,2016-02-12T15:21:19.100Z,43.9873,147.4638,78.52,4.2
3766,2016-02-13T07:13:08.840Z,30.0295,138.7041,418.9,4.2
3767,2016-02-13T22:57:41.920Z,43.6075,147.6598,35.0,4.3
3768,2016-02-14T06:29:17.220Z,37.356,141.2387,56.91,4.4
3769,2016-02-14T12:24:37.560Z,36.1372,136.9267,272.76,4.0
3770,2016-02-14T18:09:26.290Z,30.2966,138.8823,410.0,5.7
3771,2016-02-14T22:47:59.880Z,43.1156,143.2989,140.83,4.5
3772,2016-02-16T04:30:34.010Z,35.587,141.1115,37.44,4.1
3773,2016-02-18T14:09:21.330Z,42.1332,144.5853,71.44,4.4
3774,2016-02-18T14:10:30.520Z,42.228,144.5428,64.29,4.4
3775,2016-02-18T23:27:06.680Z,32.1186,137.8228,386.69,4.1
3776,2016-02-19T01:50:18.660Z,35.6154,140.2616,55.32,4.5
3777,2016-02-19T08:13:26.710Z,39.2427,143.6016,26.51,4.5
3778,2016-02-19T13:13:52.380Z,37.2534,142.2432,18.86,5.1
3779,2016-02-20T19:14:37.440Z,30.0849,131.0844,40.81,4.6
3780,2016-02-21T18:03:26.920Z,37.4664,141.7496,14.15,4.8
3781,2016-02-22T16:47:46.620Z,30.6069,132.7973,10.0,4.3
3782,2016-02-22T18:41:05.510Z,43.041,145.781,35.03,4.4
3783,2016-02-23T09:17:46.420Z,42.0053,142.5799,67.7,4.2
3784,2016-02-23T10:05:44.670Z,31.0644,130.2156,146.3,4.2
3785,2016-02-24T16:10:50.690Z,38.2908,141.875,39.93,4.5
3786,2016-02-24T21:38:02.320Z,32.8116,139.1337,195.73,4.1
3787,2016-02-25T08:31:57.620Z,40.1282,142.5421,55.08,4.2
3788,2016-02-26T07:10:54.950Z,37.9574,143.8241,32.81,4.0
3789,2016-02-26T10:31:19.060Z,39.6754,140.9739,105.66,4.1
3790,2016-02-26T19:58:17.490Z,37.6008,142.0147,19.41,4.8
3791,2016-02-27T15:37:32.300Z,38.9115,142.6056,23.51,4.8
3792,2016-02-28T01:15:20.410Z,43.1107,141.7409,169.57,4.1
3793,2016-02-28T02:06:26.770Z,41.8653,142.2577,60.86,4.3
3794,2016-02-28T05:08:48.440Z,41.9295,142.2795,66.42,4.2
3795,2016-02-29T08:11:58.350Z,30.4573,139.1626,10.0,4.7
3796,2016-01-01T00:37:58.700Z,42.5138,142.7227,89.9,4.0
3797,2016-01-01T03:00:17.640Z,35.6383,141.7001,34.85,4.1
3798,2016-01-01T08:46:58.690Z,33.0632,141.5632,10.0,4.6
3799,2016-01-01T21:28:35.740Z,44.7496,147.6296,113.08,4.3
3800,2016-01-02T02:58:37.350Z,36.9021,144.5343,35.96,4.1
3801,2016-01-02T04:22:19.570Z,44.8069,129.9406,585.47,5.8
3802,2016-01-02T12:46:56.850Z,30.9555,139.4756,10.0,4.2
3803,2016-01-02T21:25:00.740Z,43.1298,146.8867,26.3,4.8
3804,2016-01-03T00:37:02.040Z,44.541,148.2519,10.0,4.9
3805,2016-01-03T02:59:43.660Z,37.1607,141.3295,50.01,4.3
3806,2016-01-04T00:50:42.570Z,32.4998,137.6219,409.68,4.0
3807,2016-01-04T02:23:02.750Z,43.9328,147.4848,68.3,4.6
3808,2016-01-04T20:17:34.000Z,32.2436,131.1595,100.11,4.0
3809,2016-01-05T02:21:11.340Z,30.6132,132.7337,4.71,5.8
3810,2016-01-05T02:21:34.400Z,44.7562,147.7166,105.45,4.5
3811,2016-01-05T12:23:21.540Z,30.5581,132.8029,10.0,4.5
3812,2016-01-05T19:46:11.300Z,37.5611,144.5787,25.4,4.6
3813,2016-01-06T01:30:01.480Z,41.2996,129.0467,0.0,5.1
3814,2016-01-07T00:15:20.990Z,42.6207,145.6003,55.69,4.5
3815,2016-01-08T01:00:32.400Z,30.5536,132.7512,30.7,4.0
3816,2016-01-08T02:18:49.040Z,40.2573,142.1638,54.94,4.3
3817,2016-01-08T15:00:34.750Z,36.8664,141.2486,53.48,4.3
3818,2016-01-09T04:44:07.620Z,30.6046,132.7153,29.54,4.3
3819,2016-01-09T04:48:06.340Z,30.6366,132.6237,32.42,4.3
3820,2016-01-10T09:53:05.300Z,35.2686,141.1647,29.54,4.3
3821,2016-01-10T15:37:01.000Z,42.2048,142.8721,59.35,4.3
3822,2016-01-11T06:26:45.750Z,40.4372,141.3087,41.47,4.7
3823,2016-01-11T08:21:27.780Z,40.1837,142.4746,52.33,4.6
3824,2016-01-11T15:15:48.080Z,40.5311,141.1217,3.39,4.0
3825,2016-01-11T17:08:03.920Z,44.4761,141.0867,238.81,6.2
3826,2016-01-11T17:50:28.800Z,41.9003,142.4393,53.61,4.8
3827,2016-01-13T09:54:37.010Z,37.6015,143.6433,34.52,4.5
3828,2016-01-13T12:10:08.870Z,30.6921,132.7602,27.45,4.4
3829,2016-01-13T12:25:55.310Z,31.9872,130.9355,114.42,4.4
3830,2016-01-14T03:25:33.640Z,41.9723,142.781,46.0,6.7
3831,2016-01-14T19:28:54.380Z,36.4791,140.6118,53.83,4.2
3832,2016-01-15T04:17:00.870Z,32.1885,131.0709,115.61,4.0
3833,2016-01-16T00:25:42.220Z,39.2349,141.5953,71.66,4.1
3834,2016-01-16T12:49:28.530Z,37.0914,141.1783,66.7,4.0
3835,2016-01-17T13:01:12.220Z,30.6448,132.7969,10.0,4.8
3836,2016-01-17T14:23:51.510Z,30.6138,132.7949,8.95,4.6
3837,2016-01-17T23:38:47.780Z,30.7066,132.834,10.0,4.6
3838,2016-01-18T00:56:48.070Z,35.1846,139.2509,146.53,4.6
3839,2016-01-18T03:35:53.570Z,30.7162,132.75,10.0,4.6
3840,2016-01-18T22:55:36.160Z,30.6712,132.776,10.0,4.3
3841,2016-01-19T09:49:20.960Z,37.7324,141.7234,56.61,4.4
3842,2016-01-19T15:23:44.140Z,40.3021,142.0922,46.78,4.4
3843,2016-01-19T22:12:23.590Z,44.245,140.2458,236.32,4.0
3844,2016-01-20T07:16:52.460Z,30.2542,140.8632,72.63,4.8
3845,2016-01-20T15:48:10.460Z,40.6118,144.6831,19.2,4.4
3846,2016-01-20T21:53:41.490Z,43.1102,146.0168,38.44,5.1
3847,2016-01-21T01:05:18.440Z,40.6084,144.6304,31.26,4.6
3848,2016-01-21T18:07:25.500Z,30.5767,132.8069,10.0,4.2
3849,2016-01-21T21:15:45.260Z,30.9284,142.9072,25.42,4.4
3850,2016-01-22T13:32:00.960Z,43.6622,139.8449,211.81,4.1
3851,2016-01-23T15:57:00.060Z,43.2468,145.6536,100.96,4.8
3852,2016-01-23T21:33:35.200Z,36.0066,140.8012,15.12,4.6
3853,2016-01-24T15:12:55.880Z,35.6419,140.6491,38.88,4.8
3854,2016-01-24T17:13:23.130Z,37.15,141.3087,38.72,4.2
3855,2016-01-26T11:37:43.080Z,38.2347,141.8871,49.17,4.6
3856,2016-01-28T20:47:27.800Z,38.1901,141.9192,38.28,4.6
3857,2016-01-29T17:45:33.130Z,37.0464,142.2665,34.96,4.1
3858,2016-01-30T17:23:35.200Z,44.0037,147.816,66.02,4.9
3859,2016-01-31T04:26:17.330Z,39.9771,142.739,20.93,4.3
3860,2015-11-01T03:48:47.450Z,41.5774,141.9855,47.0,5.4
3861,2015-11-01T06:49:29.180Z,42.631,142.0145,121.99,4.3
3862,2015-11-01T07:40:25.380Z,30.2208,140.1349,108.5,4.3
3863,2015-11-01T12:12:08.980Z,39.0915,142.3476,36.33,4.7
3864,2015-11-02T01:52:31.910Z,31.717,140.6076,40.56,4.7
3865,2015-11-02T03:34:12.810Z,40.3442,142.0049,80.59,4.5
3866,2015-11-02T16:09:28.450Z,42.1203,137.0886,306.17,4.0
3867,2015-11-03T15:55:40.180Z,32.6969,131.9769,42.37,4.5
3868,2015-11-03T23:56:24.170Z,35.9395,141.0558,8.27,4.4
3869,2015-11-04T13:47:50.300Z,43.3348,146.1094,95.65,5.0
3870,2015-11-04T19:06:31.520Z,44.9798,146.3582,190.63,4.2
3871,2015-11-05T02:50:24.390Z,44.0586,148.2041,54.63,4.7
3872,2015-11-05T08:23:03.480Z,32.1175,140.9291,50.68,4.9
3873,2015-11-05T18:02:54.050Z,39.427,143.4135,10.0,5.0
3874,2015-11-05T18:32:12.830Z,39.3889,143.7767,10.0,4.3
3875,2015-11-05T23:30:14.180Z,42.9084,146.4932,42.19,4.2
3876,2015-11-07T11:22:43.230Z,42.341,144.4595,43.64,4.3
3877,2015-11-07T13:44:44.720Z,35.9067,139.9683,107.5,5.0
3878,2015-11-08T15:35:27.370Z,39.2269,141.8446,62.72,4.4
3879,2015-11-09T04:27:46.890Z,39.2592,143.1753,29.63,4.4
3880,2015-11-10T14:12:46.490Z,39.6775,143.0095,29.7,4.8
3881,2015-11-10T15:50:08.470Z,42.9327,143.7727,124.25,4.5
3882,2015-11-12T01:34:01.400Z,43.6026,147.577,48.6,4.3
3883,2015-11-12T18:31:27.840Z,41.6381,144.2492,25.35,4.2
3884,2015-11-13T05:12:14.240Z,38.9715,141.6055,72.69,4.5
3885,2015-11-14T10:21:42.400Z,37.9417,143.8515,27.37,5.2
3886,2015-11-14T15:34:40.700Z,43.4971,148.2868,60.39,4.1
3887,2015-11-14T18:26:50.560Z,42.8784,145.9612,41.5,4.7
3888,2015-11-15T07:51:50.850Z,44.0074,142.1361,214.06,4.3
3889,2015-11-15T17:11:42.550Z,42.4365,143.1909,101.81,4.8
3890,2015-11-16T01:58:11.230Z,38.2478,144.7067,26.48,4.4
3891,2015-11-16T21:36:05.530Z,37.5235,143.5684,35.07,4.4
3892,2015-11-17T00:38:16.760Z,38.4685,144.7801,26.31,4.6
3893,2015-11-17T10:15:51.340Z,37.155,137.1196,265.91,4.1
3894,2015-11-17T15:39:48.010Z,30.3153,138.4118,444.41,4.2
3895,2015-11-18T13:42:35.760Z,38.5707,141.8841,63.23,4.6
3896,2015-11-18T23:30:07.280Z,39.6863,141.709,58.01,4.1
3897,2015-11-18T23:39:00.040Z,32.2382,140.2387,119.65,4.5
3898,2015-11-19T03:39:22.800Z,37.0677,141.1922,47.78,4.3
3899,2015-11-19T09:33:03.260Z,37.5286,141.4337,56.03,4.9
3900,2015-11-19T10:29:21.540Z,44.5999,147.851,114.33,4.2
3901,2015-11-19T18:25:10.590Z,38.2437,142.5743,29.52,4.5
3902,2015-11-19T23:15:52.190Z,36.6861,140.6989,9.53,3.9
3903,2015-11-20T06:44:33.310Z,36.9919,141.107,49.65,4.2
3904,2015-11-21T22:47:29.850Z,37.264,141.0854,66.69,4.2
3905,2015-11-21T23:20:26.820Z,36.4457,140.7421,44.07,4.7
3906,2015-11-22T00:37:13.450Z,42.8756,146.2574,33.35,4.9
3907,2015-11-22T00:58:03.120Z,31.7801,141.7525,10.0,4.7
3908,2015-11-22T05:05:29.600Z,30.3304,138.6047,440.13,4.3
3909,2015-11-22T08:47:05.080Z,42.7111,145.5811,32.52,4.8
3910,2015-11-22T23:10:21.770Z,30.1349,138.5464,456.98,4.5
3911,2015-11-23T17:41:29.390Z,33.5436,140.3663,97.32,4.2
3912,2015-11-24T04:07:17.250Z,35.0133,135.7458,10.0,3.4
3913,2015-11-24T18:50:19.470Z,44.3421,147.9368,110.9,4.2
