time,latitude,longitude,depth,mag
2021-05-20,36.9228,139.9959,35.0,4.2
2021-05-21,44.5604,148.2276,67.91,4.9
2021-05-21,30.7082,140.7098,10.0,4.2
2021-05-21,35.3608,141.3662,10.0,4.3
2021-05-21,31.8174,142.1409,10.0,4.4
2021-05-23,37.7233,141.9089,53.0,4.4
2021-05-23,39.57,139.7642,178.95,4.4
2021-05-23,35.8904,140.1358,67.82,4.6
2021-05-24,33.2268,139.3771,10.0,4.7
2021-05-24,33.1086,139.371,10.0,4.4
2021-05-24,33.1776,139.3567,10.0,4.1
2021-05-24,44.3416,148.127,71.01,4.3
2021-05-24,36.4667,141.2031,47.54,4.5
2021-05-24,37.6493,141.8087,51.7,4.4
2021-05-25,33.2686,139.289,10.0,3.9
2021-05-25,33.1474,139.4799,10.0,4.6
2021-05-25,32.3944,141.3487,18.58,4.3
2021-05-25,33.8408,135.3825,50.51,4.3
2021-05-26,40.5175,143.1582,38.17,4.8
2021-05-27,43.8813,147.9228,50.28,4.6
2021-05-28,41.2993,140.3004,157.32,4.4
2021-05-28,36.3194,142.1212,10.0,5.2
2021-05-29,36.3453,141.9087,10.0,4.9
2021-05-29,36.4413,141.9959,10.0,5.0
2021-05-29,36.3105,141.9873,12.04,5.5
2021-05-29,42.0473,142.5681,56.92,4.9
2021-05-29,43.3971,146.4482,60.51,4.4
2021-05-30,33.2831,137.8614,357.09,4.0
2021-05-30,44.469,148.6013,10.0,4.4
2021-05-30,31.75,140.3537,91.32,4.9
2021-05-31,33.1624,142.6369,10.0,5.2
2021-04-01,45.6575,143.3382,302.07,4.2
2021-04-01,41.523,142.0404,47.68,4.8
2021-04-01,42.3214,144.2899,47.03,4.2
2021-04-01,33.4136,141.2818,29.49,4.3
2021-04-02,37.6834,141.9822,51.65,4.2
2021-04-03,38.9269,142.1217,41.84,4.6
2021-04-04,43.494,144.0915,17.39,4.4
2021-04-04,34.629,137.6038,10.0,4.5
2021-04-05,33.3896,140.5657,67.43,4.6
2021-04-06,40.9894,143.2281,29.66,4.1
2021-04-06,43.058,145.6071,53.07,4.6
2021-04-06,38.0568,142.3068,25.06,4.2
2021-04-07,33.4639,141.088,41.23,4.4
2021-04-08,35.7057,140.4473,56.34,4.4
2021-04-09,39.9911,141.6293,72.22,4.3
2021-04-09,37.836,141.7453,62.32,4.3
2021-04-09,43.7208,147.6086,81.62,4.4
2021-04-11,43.2188,145.4408,73.07,4.2
2021-04-11,36.1374,140.0881,73.42,4.7
2021-04-12,44.6524,147.1641,143.17,4.2
2021-04-13,33.6848,135.2652,10.0,4.4
2021-04-13,36.5073,137.7686,10.0,4.3
2021-04-14,41.5492,141.9384,57.04,4.4
2021-04-14,38.0913,142.5561,37.84,4.3
2021-04-14,39.5135,143.2807,10.0,4.2
2021-04-15,41.5709,142.0811,68.74,4.3
2021-04-15,42.3226,140.6145,42.77,4.4
2021-04-16,38.3078,142.0674,51.72,4.5
2021-04-17,35.6298,140.4877,53.25,4.3
2021-04-18,38.3481,141.95,41.0,5.6
2021-04-18,38.2543,141.8817,31.43,5.6
2021-04-19,38.0695,141.4995,56.37,4.9
2021-04-19,44.4044,147.3304,105.85,4.3
2021-04-19,43.6843,146.4645,75.12,4.3
2021-04-19,37.671,141.6793,67.51,4.3
2021-04-20,36.3374,138.5331,169.27,4.8
2021-04-21,44.545,147.564,101.31,4.2
2021-04-22,30.0736,138.3967,455.87,4.1
2021-04-23,31.632,140.9907,61.29,4.6
2021-04-23,37.2918,140.9047,66.57,4.3
2021-04-23,30.5094,131.3683,27.31,4.5
2021-04-23,30.5954,137.691,486.15,4.4
2021-04-24,34.2928,142.1394,10.0,4.2
2021-04-24,36.3449,140.4431,98.26,4.3
2021-04-24,39.9659,142.0031,66.49,4.6
2021-04-26,34.7518,141.7226,28.34,4.3
2021-04-28,33.5899,140.2275,96.1,4.1
2021-04-29,45.0196,147.7666,129.11,4.4
2021-04-29,41.7437,133.262,481.85,4.0
2021-04-29,36.9072,144.068,35.71,4.1
2021-04-29,41.3119,143.0529,35.86,4.2
2021-04-30,33.8776,136.442,387.54,4.4
2021-04-30,40.6788,144.9557,10.0,4.1
2021-03-01,42.1519,144.3451,25.64,4.6
2021-03-01,33.6489,141.4957,10.0,4.2
2021-03-01,37.4863,141.9702,51.87,4.5
2021-03-02,32.9633,139.9432,144.53,4.4
2021-03-02,32.7234,138.9062,10.0,4.2
2021-03-02,37.556,141.8261,55.95,4.3
2021-03-02,43.9839,147.9358,30.0,5.8
2021-03-04,35.7794,140.899,35.0,4.3
2021-03-04,41.0539,143.2146,32.73,4.4
2021-03-05,42.0318,142.4684,62.24,4.6
2021-03-06,41.8075,142.5554,68.22,4.3
2021-03-06,43.6717,140.6727,207.1,4.4
2021-03-07,36.3449,140.8482,54.84,4.2
2021-03-07,37.6188,141.5923,63.32,4.2
2021-03-07,42.0856,142.3906,49.99,4.5
2021-03-08,41.5604,142.0154,61.15,4.4
2021-03-08,37.7704,141.6617,55.46,4.6
2021-03-08,38.7899,141.5555,83.29,4.9
2021-03-09,40.1456,137.8304,279.61,4.6
2021-03-10,30.8459,137.7817,453.76,4.3
2021-03-10,39.4604,143.5744,10.0,4.3
2021-03-11,44.0348,148.3322,35.0,4.6
2021-03-13,42.2815,141.2499,123.46,4.1
2021-03-13,40.267,142.3387,51.85,4.9
2021-03-14,32.5713,130.5588,15.47,4.5
2021-03-14,34.0323,135.2027,35.0,4.7
2021-03-15,36.1742,139.7703,56.38,5.0
2021-03-17,37.6781,141.6127,45.92,5.0
2021-03-20,40.2316,142.3856,39.72,4.5
2021-03-20,45.5115,142.1155,301.99,4.1
2021-03-20,38.4515,141.6477,43.0,7.0
2021-03-20,38.3296,141.8316,61.11,4.6
2021-03-20,30.4542,131.033,49.22,4.9
2021-03-20,38.2272,141.8137,61.43,4.3
2021-03-20,39.5929,143.5279,10.0,4.2
2021-03-20,37.6046,141.8953,54.53,4.7
2021-03-21,35.7096,140.4525,56.66,4.5
2021-03-24,32.1802,140.9371,35.0,4.3
2021-03-25,41.7283,133.3712,465.49,4.0
2021-03-26,42.0345,142.8001,54.83,4.2
2021-03-26,38.3358,141.8412,73.22,4.2
2021-03-28,33.6313,140.2781,40.0,5.7
2021-03-28,33.5339,140.5066,47.69,4.1
2021-03-28,42.0553,142.5553,59.13,4.4
2021-03-29,31.0203,140.898,64.67,4.4
2021-03-30,36.2312,141.9429,35.0,4.6
2021-03-31,33.1419,139.2247,174.53,4.3
2021-02-01,37.3523,141.8861,34.92,4.6
2021-02-03,38.6524,141.934,50.08,4.1
2021-02-04,36.6998,140.9122,57.81,4.2
2021-02-04,30.0869,138.865,422.97,4.2
2021-02-04,44.3922,147.6771,82.46,5.0
2021-02-06,35.7378,140.1051,63.84,4.3
2021-02-08,44.4399,148.1119,71.24,4.4
2021-02-08,42.3125,145.0164,27.95,5.0
2021-02-08,42.2335,144.9664,35.0,4.1
2021-02-08,42.59,146.5031,10.0,4.2
2021-02-08,43.6158,146.5474,89.04,4.6
2021-02-09,30.052,131.0214,35.0,5.0
2021-02-09,30.125,130.9762,35.0,4.4
2021-02-09,41.3257,143.544,35.0,4.8
2021-02-09,31.3061,140.7048,64.51,5.3
2021-02-09,30.0271,131.0762,36.5,4.4
2021-02-10,31.3114,140.0506,115.39,4.5
2021-02-10,43.7917,147.4977,58.29,4.3
2021-02-11,42.7583,143.1313,118.96,4.3
2021-02-11,31.3264,138.1265,410.87,4.1
2021-02-12,32.685,138.2823,325.88,4.2
2021-02-12,30.0411,131.1297,37.21,4.9
2021-02-13,30.2551,131.0477,39.01,4.3
2021-02-13,33.42,141.1003,48.19,4.4
2021-02-13,37.7265,141.7751,43.98,7.1
2021-02-13,37.5887,141.8453,51.31,4.7
2021-02-13,37.6301,141.5051,52.05,4.9
2021-02-13,37.6932,141.7615,45.1,5.4
2021-02-13,37.7298,141.6813,67.88,4.4
2021-02-13,37.7736,141.6683,68.91,4.3
2021-02-13,37.7217,141.7359,57.2,4.5
2021-02-13,39.0864,142.5717,40.34,5.2
2021-02-14,37.5705,141.9581,59.65,4.6
2021-02-14,37.6475,141.6251,62.44,4.3
2021-02-14,37.4871,141.5323,43.66,5.1
2021-02-14,37.6254,141.6781,53.2,4.4
2021-02-14,37.5961,141.7507,54.56,4.6
2021-02-14,37.639,141.6213,57.0,4.2
2021-02-15,34.1472,135.1647,10.0,4.4
2021-02-15,37.7035,141.7326,43.48,4.2
2021-02-15,37.676,141.5722,62.9,4.4
2021-02-15,37.4864,141.5837,35.36,5.3
2021-02-15,37.5475,141.3336,30.18,5.4
2021-02-16,37.9528,140.7831,55.38,4.3
2021-02-16,38.3386,141.9324,41.44,4.6
2021-02-17,37.6339,141.6242,52.12,4.6
2021-02-17,35.1237,137.2372,43.82,4.2
2021-02-18,37.7686,141.6103,58.15,4.5
2021-02-18,42.0186,142.5205,69.05,4.1
2021-02-18,40.8178,142.0999,55.62,4.2
2021-02-18,37.5557,141.784,50.43,4.3
2021-02-18,37.5982,141.5928,62.83,4.3
2021-02-19,37.6557,141.7382,49.09,4.8
2021-02-19,40.2022,141.275,10.0,4.8
2021-02-19,40.7273,142.7148,32.27,5.0
2021-02-19,37.6469,141.6624,52.89,4.5
2021-02-19,37.3713,141.4066,51.14,4.5
2021-02-20,38.3681,141.7812,66.26,4.3
2021-02-20,43.371,146.9795,43.53,4.9
2021-02-21,34.0842,141.376,10.0,4.5
2021-02-22,43.144,145.7044,63.74,4.4
2021-02-22,37.5869,141.6054,42.26,4.4
2021-02-24,44.935,147.2198,138.76,4.9
2021-02-26,37.5961,141.6489,56.65,4.6
2021-02-26,37.5967,141.677,51.46,4.4
2021-02-26,41.0534,142.0645,64.15,4.6
2021-02-26,33.3454,141.7357,14.56,4.4
2021-02-26,37.3334,141.2909,66.85,4.6
2021-02-26,37.7161,141.9713,52.5,4.6
2021-02-28,30.1656,131.1,30.18,5.1
2021-02-28,30.0044,131.4782,24.92,4.6
2021-02-28,30.1537,131.1755,35.0,4.7
2021-01-01,30.611,142.0702,10.0,4.4
2021-01-02,33.4333,141.4589,10.0,4.6
2021-01-02,38.7475,142.3096,53.82,4.0
2021-01-03,43.6306,138.7964,250.43,4.1
2021-01-05,32.4746,141.7225,10.0,4.5
2021-01-05,43.9245,148.748,10.0,4.1
2021-01-05,33.0845,140.15,92.21,4.1
2021-01-06,32.6042,141.6235,10.0,4.8
2021-01-06,39.8411,143.3322,26.75,4.9
2021-01-08,34.3996,136.3146,365.25,3.9
2021-01-08,30.8369,141.8286,10.0,4.1
2021-01-08,41.5746,141.3005,94.92,4.4
2021-01-08,37.6083,144.9439,10.0,4.3
2021-01-08,43.7937,138.1558,257.4,4.4
2021-01-09,37.8559,142.6165,34.87,4.6
2021-01-10,37.767,141.6933,43.85,4.5
2021-01-12,43.7004,139.9863,214.0,5.9
2021-01-12,33.309,138.2825,300.43,4.2
2021-01-12,43.6204,140.0388,219.16,4.1
2021-01-14,35.5941,141.7713,10.0,4.4
2021-01-14,33.1696,138.4598,283.7,4.1
2021-01-14,38.9732,144.4559,10.0,4.2
2021-01-15,42.4632,143.2444,62.59,4.8
2021-01-15,33.867,137.213,359.74,5.2
2021-01-15,42.1878,144.2355,22.64,4.3
2021-01-16,39.5738,142.8803,52.62,4.6
2021-01-16,37.5695,139.6771,136.69,4.3
2021-01-17,36.7159,142.2335,31.81,4.4
2021-01-18,32.5733,138.2714,325.99,4.2
2021-01-18,44.9559,147.857,104.8,4.8
2021-01-18,36.6565,141.8259,35.67,4.6
2021-01-18,30.5608,141.7793,8.21,4.4
2021-01-18,39.0024,141.9751,59.32,4.4
2021-01-19,30.56,141.97,10.0,4.4
2021-01-21,30.2979,140.1535,105.77,4.5
2021-01-21,44.7967,146.5298,153.8,4.1
2021-01-21,35.6157,140.1848,63.91,4.4
2021-01-22,37.34,141.4716,36.16,4.6
2021-01-23,42.322,142.6196,108.19,5.0
2021-01-23,33.3911,141.0188,35.0,4.3
2021-01-23,38.8916,142.3303,53.6,4.4
2021-01-23,30.0949,138.8221,419.23,4.4
2021-01-23,37.1622,141.5358,44.15,4.7
2021-01-23,30.0573,131.0625,42.2,4.3
2021-01-24,42.0854,144.9208,10.0,4.9
2021-01-25,40.2859,142.1924,57.99,4.3
2021-01-25,36.4439,140.6498,69.24,4.6
2021-01-26,34.2981,142.1337,10.0,4.3
2021-01-27,42.7117,141.9609,115.63,5.2
2021-01-27,37.2237,141.1041,69.5,4.5
2021-01-27,42.7883,146.291,42.38,4.6
2021-01-28,42.9785,146.5009,35.0,4.0
2021-01-28,36.8924,141.5903,39.39,4.3
2021-01-28,44.1798,147.6387,67.52,4.6
2021-01-28,40.0825,141.6975,69.17,4.6
2021-01-29,34.3172,135.8615,383.08,4.1
2020-12-01,39.2325,143.0736,31.52,4.5
2020-12-03,43.6011,145.4781,137.46,4.1
2020-12-05,41.9935,142.6325,62.13,4.6
2020-12-05,43.2082,143.7245,111.6,4.2
2020-12-06,33.5896,141.1882,48.79,4.9
2020-12-06,35.872,140.194,70.35,4.4
2020-12-06,44.0516,148.4393,10.0,4.9
2020-12-07,36.0205,140.0455,71.46,4.3
2020-12-08,36.89,141.9996,35.0,4.4
2020-12-09,41.536,142.1441,62.8,4.3
2020-12-12,40.1213,142.0551,44.0,5.5
2020-12-12,35.5552,138.6886,182.4,4.0
2020-12-14,35.8521,140.519,42.85,4.7
2020-12-15,39.1545,144.1434,10.0,4.9
2020-12-16,42.7117,144.1756,50.14,5.0
2020-12-16,36.015,140.0588,77.64,4.1
2020-12-17,35.9994,140.0038,48.56,4.6
2020-12-17,36.8788,141.087,81.92,4.3
2020-12-18,34.4463,139.3713,10.0,4.9
2020-12-18,34.4298,139.2927,10.0,4.8
2020-12-18,32.91,139.0928,205.27,4.2
2020-12-19,32.0224,141.6985,10.0,4.7
2020-12-20,33.4924,142.0236,10.0,4.9
2020-12-20,38.6852,142.4733,43.0,4.9
2020-12-20,42.2692,142.8364,52.45,4.6
2020-12-20,40.8667,142.5814,35.0,6.3
2020-12-22,43.6703,145.7728,117.14,4.1
2020-12-22,37.2332,141.283,29.1,4.8
2020-12-22,34.0018,139.7457,118.11,4.6
2020-12-23,31.9007,141.6143,17.3,4.3
2020-12-24,32.9462,141.5529,10.0,4.4
2020-12-24,36.5721,141.0116,65.34,4.6
2020-12-24,30.8104,130.4111,114.09,4.9
2020-12-24,38.8049,141.5655,100.29,4.4
2020-12-25,39.8607,141.7574,51.33,4.3
2020-12-26,43.7259,147.8418,45.14,4.6
2020-12-26,37.5232,143.8807,10.0,4.5
2020-12-26,30.0329,130.7463,56.19,4.3
2020-12-28,33.2268,137.457,355.11,4.0
2020-12-28,37.1425,141.2644,52.06,4.4
2020-12-28,33.1914,135.7922,441.93,4.7
2020-12-29,41.5824,142.0966,65.44,4.5
2020-12-30,36.4858,140.6097,43.47,5.0
2020-12-31,42.5446,146.8687,10.0,4.4
2020-12-31,30.3951,138.6759,438.18,4.2
2020-12-31,34.4191,139.2766,15.48,4.9
2020-11-02,33.7736,139.5795,148.85,4.2
2020-11-02,43.8763,141.8324,202.78,4.2
2020-11-05,40.1287,140.5733,34.7,4.3
2020-11-06,40.9903,143.255,12.0,5.5
2020-11-06,40.8793,143.3799,10.0,4.6
2020-11-06,40.915,143.2374,10.0,5.0
2020-11-06,41.0121,143.1574,38.93,4.3
2020-11-06,40.8836,143.3387,14.29,4.6
2020-11-06,40.9265,143.3621,21.0,5.2
2020-11-06,33.3632,140.8899,58.27,4.4
2020-11-07,32.4057,141.6414,10.0,4.7
2020-11-07,32.3212,141.9158,10.0,4.5
2020-11-07,32.3486,141.6979,9.28,5.2
2020-11-08,32.3554,141.8531,12.06,4.6
2020-11-09,38.2437,141.567,83.51,4.3
2020-11-09,43.4198,145.558,84.91,4.2
2020-11-09,32.2058,141.9132,10.0,4.1
2020-11-10,32.3445,141.8424,10.0,4.2
2020-11-11,32.4094,142.0714,10.0,4.3
2020-11-12,32.7025,138.2181,10.0,4.2
2020-11-14,45.2492,147.5314,158.24,4.3
2020-11-17,33.4159,141.1012,35.0,4.7
2020-11-18,32.1835,137.8951,366.31,5.1
2020-11-18,32.3151,141.979,10.0,4.3
2020-11-18,31.6778,141.8165,13.57,4.4
2020-11-19,43.8912,141.8646,204.52,4.2
2020-11-20,32.3278,141.8109,16.24,4.6
2020-11-20,40.2349,142.354,55.14,4.9
2020-11-20,38.6286,140.9685,91.82,4.6
2020-11-21,45.1254,147.1715,136.53,4.3
2020-11-21,40.5216,142.127,57.88,4.0
2020-11-22,36.5889,141.1105,33.0,5.5
2020-11-22,35.5625,140.8404,41.46,4.4
2020-11-22,37.4994,139.0018,169.11,4.4
2020-11-23,38.9957,144.8003,10.0,4.4
2020-11-24,30.4425,138.4432,438.01,4.5
2020-11-25,35.9952,139.9508,49.07,4.3
2020-11-25,33.449,141.0903,31.72,4.3
2020-11-26,35.6483,141.017,33.15,4.5
2020-11-26,39.6761,142.3203,52.35,4.5
2020-11-27,31.0641,139.2677,278.84,4.0
2020-11-29,31.3944,140.3217,10.0,4.6
2020-11-29,34.6628,140.3431,59.03,4.5
2020-11-30,35.8606,140.3486,75.65,4.3
2020-10-02,43.9028,145.5761,10.51,4.6
2020-10-03,33.4766,140.9412,28.85,5.8
2020-10-03,33.4059,141.1545,35.0,4.3
2020-10-04,45.5752,142.0683,306.5,4.0
2020-10-04,42.431,143.7663,59.99,4.5
2020-10-05,36.3103,140.8244,83.69,4.9
2020-10-05,39.4952,141.9169,57.35,4.7
2020-10-06,39.4056,141.969,95.75,4.6
2020-10-06,34.3036,137.9258,295.63,4.6
2020-10-08,38.1714,142.0631,46.28,4.1
2020-10-08,43.6384,145.5659,113.23,4.1
2020-10-11,45.2411,141.4488,297.3,4.0
2020-10-11,33.6746,140.7157,67.0,4.4
2020-10-11,36.9546,134.9179,381.86,4.0
2020-10-11,42.0298,142.6571,68.32,4.5
2020-10-13,33.4822,141.0612,47.7,4.8
2020-10-14,30.6045,138.8796,450.84,4.1
2020-10-14,37.4195,141.8018,39.39,4.4
2020-10-15,36.6347,140.7522,87.01,4.2
2020-10-15,37.2402,144.7891,10.0,4.4
2020-10-15,33.9122,136.9338,353.38,4.0
2020-10-15,42.4373,143.7537,87.29,4.3
2020-10-17,44.0041,148.0511,68.52,4.5
2020-10-18,40.3712,141.8918,61.97,4.0
2020-10-18,42.1936,142.7522,58.04,4.4
2020-10-19,30.7008,142.4195,10.0,4.3
2020-10-22,37.8446,144.6787,10.0,4.6
2020-10-24,45.2225,146.5277,185.62,4.1
2020-10-25,31.0596,140.1633,142.86,4.5
2020-10-25,37.3112,141.8993,35.0,4.5
2020-10-25,34.1929,135.6134,57.43,3.9
2020-10-26,44.9041,141.0179,260.48,4.2
2020-10-27,38.623,142.0217,61.98,4.4
2020-10-27,40.1187,142.6926,30.8,4.6
2020-10-28,35.712,140.1665,64.85,4.8
2020-10-28,30.0837,139.8772,10.0,4.6
2020-10-28,32.1528,137.4537,413.19,4.2
2020-10-29,36.1591,141.8838,38.63,4.5
2020-10-30,44.0371,147.1044,79.28,4.3
2020-09-01,42.493,143.4788,65.79,4.8
2020-09-01,36.4274,136.7322,8.21,4.5
2020-09-02,41.9442,142.7467,77.57,4.6
2020-09-02,43.135,145.7946,55.67,5.0
2020-09-03,39.3962,142.3514,35.0,4.2
2020-09-03,37.1282,142.5643,35.0,5.3
2020-09-04,36.0778,136.2069,10.0,4.6
2020-09-04,43.7845,141.9753,181.11,4.1
2020-09-04,42.8659,143.7236,134.3,4.5
2020-09-04,40.3748,145.0412,38.56,4.6
2020-09-05,36.6327,141.6224,26.8,4.4
2020-09-05,45.9218,148.8114,151.28,4.2
2020-09-05,43.632,147.0223,52.43,4.5
2020-09-06,43.5848,144.643,147.01,4.3
2020-09-06,36.6583,141.5674,31.19,5.1
2020-09-06,35.3158,141.0635,40.54,4.4
2020-09-06,35.0656,141.5936,10.0,4.5
2020-09-07,42.7102,144.938,53.16,4.3
2020-09-07,35.0209,141.5362,10.0,4.6
2020-09-07,36.6566,141.677,29.33,4.4
2020-09-07,39.6343,144.9026,27.23,4.3
2020-09-08,38.3669,144.6424,10.0,4.8
2020-09-09,39.6854,142.0943,53.61,4.2
2020-09-11,33.1,139.3087,171.1,4.2
2020-09-11,38.7021,142.7479,35.0,4.4
2020-09-11,32.2364,137.8037,377.21,4.4
2020-09-11,42.4938,141.5447,131.61,5.0
2020-09-12,36.4659,140.7733,63.67,4.4
2020-09-12,38.7482,142.2446,34.0,6.1
2020-09-12,38.6814,142.3417,38.76,5.0
2020-09-12,38.6945,142.1616,35.0,4.2
2020-09-12,38.6964,142.2752,43.77,4.5
2020-09-12,43.6356,146.8596,47.42,4.2
2020-09-12,38.4366,142.4798,36.17,4.2
2020-09-12,32.9611,140.6504,62.32,4.2
2020-09-13,30.5353,140.1294,10.0,4.5
2020-09-13,30.5599,140.0267,69.82,4.7
2020-09-13,40.7214,142.7113,41.18,4.8
2020-09-13,33.3171,140.6764,64.04,4.3
2020-09-13,38.6042,142.9283,35.0,4.1
2020-09-14,31.4207,129.0923,10.0,4.4
2020-09-15,35.9422,140.5827,41.81,4.6
2020-09-16,41.6793,140.7558,133.32,4.3
2020-09-16,41.8647,143.4283,37.59,4.3
2020-09-17,39.4968,141.8805,64.77,4.7
2020-09-17,36.5281,140.4564,68.35,4.6
2020-09-18,43.9725,147.8831,63.62,4.6
2020-09-18,30.1854,141.031,69.24,4.3
2020-09-19,41.3916,142.4004,42.47,4.4
2020-09-20,36.78,140.5565,10.0,4.7
2020-09-20,34.974,140.2494,73.56,4.8
2020-09-21,40.337,142.9465,40.48,4.6
2020-09-21,32.288,141.8251,10.0,4.6
2020-09-23,36.1466,142.1485,10.0,4.3
2020-09-23,32.525,141.4619,10.0,4.2
2020-09-24,35.8259,135.5,346.1,4.1
2020-09-25,33.2155,139.7823,122.26,4.8
2020-09-25,32.7439,132.1239,49.47,4.5
2020-09-26,40.4529,141.3173,92.13,4.5
2020-09-27,35.1077,137.7678,45.14,4.9
2020-09-28,33.2434,137.2328,374.13,4.1
2020-09-30,38.7988,142.141,43.03,4.8
2020-08-01,33.7421,135.4261,39.66,4.3
2020-08-02,30.4874,141.1434,20.94,4.4
2020-08-02,39.206,142.4922,56.09,4.5
2020-08-04,34.4743,140.3786,75.02,5.0
2020-08-04,36.943,141.4311,58.29,4.4
2020-08-05,40.8867,143.0991,47.52,3.7
2020-08-05,36.5701,144.1891,10.0,4.6
2020-08-05,36.1405,141.8415,28.0,5.3
2020-08-05,36.2135,141.7762,28.84,4.2
2020-08-05,36.2915,141.8851,26.97,4.3
2020-08-06,30.2688,131.579,10.0,4.6
2020-08-06,37.4219,138.6742,165.32,5.1
2020-08-06,33.7517,136.7776,376.26,5.2
2020-08-08,44.8062,146.3288,167.31,4.2
2020-08-08,36.5763,141.2099,31.86,4.4
2020-08-09,37.4941,141.4461,58.16,4.5
2020-08-09,30.7995,141.9796,10.0,4.5
2020-08-09,35.6572,140.2015,58.9,4.5
2020-08-10,35.2889,140.3152,46.39,4.6
2020-08-10,45.0372,146.0412,195.27,4.2
2020-08-11,42.3902,142.8345,90.13,4.3
2020-08-11,37.6404,143.777,10.0,4.4
2020-08-12,31.1322,130.2526,156.31,4.4
2020-08-12,43.9724,145.0289,112.77,4.3
2020-08-12,30.7991,137.3685,483.23,4.1
2020-08-12,37.6841,134.3221,404.66,4.4
2020-08-12,41.3898,142.6436,49.43,4.6
2020-08-13,30.7431,141.9225,10.0,4.3
2020-08-13,30.7228,141.9355,10.0,4.4
2020-08-13,30.7387,142.0123,10.0,4.5
2020-08-13,42.453,138.4249,275.88,4.3
2020-08-13,35.2951,140.3933,59.91,4.6
2020-08-15,35.4288,141.3736,22.12,4.4
2020-08-17,30.5487,138.7873,422.72,4.1
2020-08-17,30.7027,141.9655,10.0,4.4
2020-08-18,30.9045,141.4366,40.72,4.6
2020-08-19,33.12,137.932,324.59,4.0
2020-08-20,35.7228,140.9894,26.18,4.2
2020-08-20,40.2965,142.2601,60.7,4.1
2020-08-20,42.7427,145.3927,27.48,4.6
2020-08-21,41.5298,141.3165,103.16,4.1
2020-08-22,31.0513,141.7219,10.0,5.2
2020-08-25,33.6333,141.4357,10.0,4.6
2020-08-25,34.9981,138.8596,220.66,4.1
2020-08-26,40.9357,143.0943,35.0,4.4
2020-08-27,38.8359,142.2447,43.51,4.5
2020-08-27,42.4657,145.0842,35.0,4.5
2020-08-27,36.674,141.7095,35.0,4.5
2020-08-27,44.5004,148.0949,54.03,4.8
2020-08-27,40.1763,141.7126,59.95,4.3
2020-08-29,42.3572,144.7329,35.0,4.4
2020-08-29,36.8915,140.5793,10.0,4.4
2020-08-30,36.1931,139.7615,78.97,4.5
2020-08-30,33.5346,137.6185,340.4,4.0
2020-07-01,35.3453,140.5209,46.4,4.7
2020-07-02,43.7188,147.9936,41.18,5.2
2020-07-03,37.5258,141.6285,45.54,4.9
2020-07-03,34.6345,140.5127,68.37,4.1
2020-07-04,41.3756,140.3252,127.57,4.5
2020-07-04,36.3437,137.5423,3.78,4.4
2020-07-05,36.3681,137.8367,10.0,4.4
2020-07-05,36.1877,136.8746,265.27,4.0
2020-07-06,30.3557,138.2686,445.88,4.3
2020-07-06,30.4522,140.3454,118.73,4.3
2020-07-06,31.5275,138.1263,388.56,5.7
2020-07-07,39.7612,143.3013,28.81,4.3
2020-07-08,34.8572,135.408,10.0,2.7
2020-07-08,37.2005,142.4725,21.83,4.5
2020-07-08,37.1417,142.1375,40.03,4.4
2020-07-08,36.04,139.7529,65.24,4.6
2020-07-09,39.8724,143.2331,28.91,4.5
2020-07-09,32.3445,142.6796,10.0,4.6
2020-07-11,36.9226,142.0682,35.75,4.2
2020-07-11,38.9694,141.9491,70.08,4.6
2020-07-12,41.0273,143.0465,41.23,4.9
2020-07-13,41.1378,142.6686,52.68,4.8
2020-07-13,42.3793,144.2295,35.0,4.2
2020-07-14,39.1515,140.7647,44.45,4.3
2020-07-14,42.5342,131.3239,562.94,4.1
2020-07-14,36.0542,140.2585,61.59,4.1
2020-07-14,44.0482,147.1013,87.5,4.9
2020-07-14,30.2528,138.5729,424.0,4.1
2020-07-14,36.6684,140.7725,93.93,4.3
2020-07-16,36.9977,141.4754,35.0,4.3
2020-07-16,30.3192,136.7827,499.68,5.1
2020-07-16,36.1784,141.9552,38.34,4.2
2020-07-16,36.1915,141.9899,29.49,4.4
2020-07-17,37.5173,141.7869,48.1,4.5
2020-07-17,44.8383,147.5213,134.15,5.0
2020-07-19,44.768,147.8899,88.13,4.4
2020-07-19,36.4491,140.9969,48.56,4.3
2020-07-19,36.7227,142.0712,18.41,4.7
2020-07-19,32.1328,137.6523,391.97,3.9
2020-07-20,35.9649,140.1305,73.01,4.4
2020-07-21,30.1267,131.0476,32.61,4.8
2020-07-23,36.7573,142.2047,35.0,4.6
2020-07-24,30.1489,130.2375,91.08,4.4
2020-07-24,35.6932,138.6504,167.76,4.2
2020-07-25,38.3971,142.3274,35.0,4.5
2020-07-25,37.7444,139.7343,47.73,4.2
2020-07-25,32.3178,141.7674,10.0,4.8
2020-07-26,40.4019,141.9057,60.34,4.1
2020-07-26,43.8829,147.5658,35.0,4.6
2020-07-26,41.7294,147.897,10.0,4.6
2020-07-27,41.8259,148.4354,10.0,4.6
2020-07-28,39.3178,140.5336,146.64,4.4
2020-07-28,38.9424,142.028,65.59,4.4
2020-07-28,32.7588,131.3859,101.44,4.2
2020-07-28,35.875,140.7072,34.09,4.6
2020-07-29,34.5147,136.1229,375.25,4.1
2020-07-29,40.784,143.6797,25.84,4.4
2020-07-29,40.6748,143.9489,10.0,4.2
2020-07-29,32.8121,140.8055,56.48,4.3
